"","date","mean_ind","mean_health","mean_info","mean_comm","mean_con","mean_ut","mean_fin","mean_mat","mean_rlest","mean_constpl","mean_nrg","mean_tot","groupa","groupb","groupc"
"850",2019-05-20,124.44217826087,155.976725806452,113.58302027027,174.671166666667,233.621901666667,74.6118518518519,101.205,99.6504166666667,117.041666666667,89.8466666666667,59.7840909090909,130.139605544148,168.446617721519,111.116742405063,96.9433333333333
"851",2019-05-21,125.619637681159,157.768467741935,114.642308108108,175.24125,235.728816666667,74.8418518518519,102.114461538462,100.025416666667,116.733333333333,89.8583333333333,60.5054545454545,131.150102258727,169.829429113924,112.062056962025,96.89
"852",2019-05-22,125.254502898551,157.969183870968,114.693660810811,176.245416666667,235.415658333333,74.8840740740741,101.890461538462,99.92,117.252,89.9043333333333,60.1109090909091,131.126838809035,169.887091139241,111.794434810127,97.1829824561404
"853",2019-05-23,122.862486956522,156.950161290323,112.847094594595,173.967916666667,231.458855,75.4533333333333,100.711846153846,98.1975,117.7425,89.86,57.8104545454545,129.490806776181,167.173710759494,110.003301265823,97.7107894736842
"854",2019-05-24,122.928405797101,157.989193548387,113.214762162162,174.494583333333,231.549393333333,75.8159259259259,100.845538461538,98.465,118.634833333333,89.8286666666667,57.3186363636364,129.807353182752,167.46029113924,110.127721518987,98.3521929824561
"855",2019-05-28,122.482463768116,158.371587096774,113.253672972973,175.135495833333,232.408248333333,75.36,100.922,98.4270833333333,118.711,89.5203333333333,57.0681818181818,129.893607802875,167.902016455696,109.958670886076,98.1763157894737
"856",2019-05-29,120.946595652174,154.842138709677,111.495839189189,172.445316666667,228.117001666667,74.2903703703704,99.6361538461538,97.3870833333333,116.877333333333,87.4523333333333,55.9,127.722992813142,165.040505063291,108.60098164557,96.7045614035088
"857",2019-05-30,121.575507246377,155.235403225806,111.931885135135,171.991591666667,228.986755,73.5137037037037,100.346769230769,97.9092333333333,116.676666666667,87.481,55.9486363636364,128.082340041068,165.506094936709,109.247288607595,96.2310526315789
"858",2019-05-31,120.008913043478,154.221046774194,111.043259459459,170.209583333333,226.718996666667,73.5966666666667,98.9807692307692,96.9795833333333,117.728,86.542,54.5954545454545,126.951254414784,163.958044303797,107.85996835443,96.8236842105263
"859",2019-06-03,120.691956521739,155.405,110.807027027027,166.174166666667,228.023166666667,74.1992592592593,99.2133846153846,100.359166666667,118.037333333333,87.2236666666667,54.785,127.425287474333,163.729683544304,108.767310126582,97.2719298245614
"860",2019-06-04,122.952573913043,156.72574516129,111.670666216216,166.227608333333,230.459663333333,74.3202962962963,101.086141538462,103.226875,117.4495,88.3322333333333,55.5355454545455,128.811748870637,165.067542405063,110.960581012658,97.0198771929824
"861",2019-06-05,124.792028985507,158.594930645161,113.905321621622,166.557820833333,233.294118333333,75.9744444444444,102.351153846154,104.55,119.498,89.3321666666667,55.525,130.52844825462,167.240687341772,112.485284810127,98.8815789473684
"862",2019-06-06,124.976904347826,159.470483870968,114.262166216216,166.2025,235.050888333333,76.3707407407407,102.997230769231,106.361666666667,120.100166666667,90.056,55.6486363636364,131.204014373717,168.020972151899,113.107002531646,99.3862280701754
"863",2019-06-07,126.074420289855,161.338548387097,116.15847027027,169.374233333333,237.581313333333,77.0159259259259,103.618303076923,107.654583333333,120.862,91.1364066666667,55.9906818181818,132.664864681725,170.351817721519,114.038194303797,100.092807017544
"864",2019-06-10,127.355682608696,163.189932258065,118.01087972973,171.491666666667,241.20575,75.5003703703704,104.447764615385,107.984095833333,120.462886666667,91.11445,56.3701772727273,133.948593429158,172.917405696203,114.989019620253,99.164852631579
"865",2019-06-11,127.037739130435,163.930193548387,118.353364864865,171.859166666667,240.88175,75.2896296296296,104.572384615385,108.427083333333,120.445666666667,91.1853333333333,56.6945454545455,134.072761806982,173.010594936709,114.968727848101,99.0559649122807
"866",2019-06-12,125.437437681159,162.725911290323,116.526559459459,169.539716666667,240.207358333333,75.7444444444444,103.429692307692,107.278,121.0065,91.4163333333333,55.8636363636364,133.04504476386,171.546582911392,113.62522278481,99.5665789473684
"867",2019-06-13,126.276086956522,163.05304516129,116.87412027027,170.632708333333,241.758458333333,75.9822222222222,103.198692307692,108.144166666667,120.688666666667,91.2501666666667,56.2236363636364,133.514776591376,172.464413924051,114.028006329114,99.5119298245614
"868",2019-06-14,126.123188405797,162.95615,115.654354054054,170.567283333333,242.551163333333,76.5648148148148,103.310538461538,107.67625,121.236,91.2173333333333,56.0113636363636,133.436145995893,172.184220253165,113.936170886076,100.075964912281
"869",2019-06-17,126.064202898551,163.282177419355,115.637625675676,171.99,242.994933333333,76.7140740740741,103.427076923077,107.258958333333,122.1955,90.9815,56.2277272727273,133.649158726899,172.561014556962,113.89496835443,100.651666666667
"870",2019-06-18,127.86152173913,165.184879032258,117.875632432432,174.819166666667,244.573416666667,76.6848148148148,103.704,107.51875,122.900333333333,91.0506666666667,57.4018181818182,134.968869199179,174.638365822785,114.833259493671,101.008771929825
"871",2019-06-19,128.015044927536,166.08564516129,118.359932432432,173.564791666667,243.728348333333,76.8909,104.305216923077,106.874270833333,122.4645,90.3420166666667,57.4601363636364,135.004996714579,174.353739873418,115.049744936709,100.877005263158
"872",2019-06-20,129.798694202899,168.407920967742,120.513378378378,175.561520833333,244.667043333333,77.3065740740741,104.647392307692,108.047291666667,123.3175,91.0836666666667,58.9220454545455,136.385427310062,176.022082911392,116.147629113924,101.522850877193
"873",2019-06-21,129.844057971014,168.039274193548,119.864797297297,175.80875,243.867916666667,77.5181481481481,104.738538461538,107.9325,122.125,91.2231666666667,59.5236363636364,136.140646817248,175.452405063291,116.1875,100.995438596491
"874",2019-06-24,129.506466666667,167.747041935484,119.622212162162,175.772916666667,242.957833333333,77.717037037037,104.437615384615,107.614166666667,121.836666666667,91.2063333333333,59.3090909090909,135.83154312115,174.987744936709,115.867918987342,100.937894736842
"875",2019-06-25,128.716479710145,167.737919354839,118.924998648649,174.637891666667,242.173686666667,77.5359259259259,103.751692307692,107.461458333333,121.461833333333,91.1133333333333,58.5313636363636,135.28689650924,174.191015822785,115.217544936709,100.654824561404
"876",2019-06-26,128.455,166.288870967742,118.976668918919,172.355316666667,239.88965,76.8111111111111,103.546076923077,107.31375,119.054666666667,90.376,59.7986363636364,134.467967351129,173.001139873418,114.996329113924,99.0445614035088
"877",2019-06-27,128.590888405797,165.919112903226,119.433855405405,172.063958333333,240.46375,75.7496296296296,103.530923076923,107.316666666667,117.994,89.9795,59.5559090909091,134.40453100616,173.389020886076,115.04988164557,97.9835087719298
"878",2019-06-28,129.804130434783,167.19685483871,120.090608108108,172.138325,242.328833333333,76.1077777777778,104.727153846154,108.333958333333,118.560666666667,90.6342066666667,59.7772727272727,135.387229979466,174.416169620253,116.226360759494,98.4514035087719
"879",2019-07-01,131.245698550725,169.644677419355,123.154468918919,175.29375,245.61575,75.8314814814815,105.989153846154,109.657083333333,118.950666666667,90.9778333333333,60.81,137.239299589322,177.578643670886,117.576064556962,98.5257894736842
"880",2019-07-02,130.439547826087,168.890322580645,122.205858108108,175.974375,244.578333333333,76.5914814814815,106.053923076923,109.400208333333,120.265166666667,91.092,59.5472727272727,136.85971724846,176.843787974684,117.211637974684,99.5776315789474
"881",2019-07-03,130.660433333333,170.241048387097,122.769286486486,177.852916666667,246.253333333333,77.4092592592593,106.765092307692,109.96875,121.8195,92.472,58.6040909090909,137.753959137577,178.029096202532,117.687031012658,100.783070175439
"882",2019-07-05,130.230957971015,170.001793548387,122.519932432432,178.083541666667,246.128008333333,76.9777777777778,107.317846153846,109.496666666667,121.476166666667,92.179,58.8872727272727,137.620868172485,177.89975,117.655165189873,100.39798245614
"883",2019-07-08,129.851173913043,168.499274193548,121.981824324324,177.094791666667,246.315445,77.3418518518519,106.715846153846,109.403333333333,121.938666666667,92.3811666666667,59.1804545454545,137.257798151951,177.568713291139,117.227474683544,100.813859649123
"884",2019-07-09,129.012104347826,168.179919354839,122.087837837838,177.397291666667,246.087746666667,77.232962962963,106.544846153846,108.179166666667,122.414666666667,92.0318333333333,58.9379545454545,137.008880903491,177.577846835443,116.604748101266,101.012807017544
"885",2019-07-10,129.733233333333,169.423038709677,123.682737837838,179.5416625,248.237848333333,77.7566666666667,107.245846153846,108.5378125,123.339666666667,92.321,59.8872727272727,138.14018973306,179.467046835443,117.262535443038,101.747719298246
"886",2019-07-11,129.156530434783,170.294758064516,123.579471621622,180.650416666667,248.841245,77.6855555555556,107.329461538462,107.8025,123.211166666667,92.4655666666667,59.95,138.257552772074,179.816237974684,116.933389873418,101.646403508772
"887",2019-07-12,131.33884057971,168.474435483871,124.34642972973,180.400854166667,250.498633333333,77.4377777777778,107.897846153846,108.788316666667,122.194,92.5846666666667,60.2409090909091,138.71196899384,180.766925949367,118.269997468354,100.993684210526
